date,location_slug,rain_mm
2014-03-28,gpm1,1.085
2014-03-28,gpm2,0.0
2014-03-28,gpm3,0.0
2014-03-28,gpm4,0.285
2014-03-28,gpm5,1.32
2014-03-28,gpm6,2.725
2014-03-29,gpm1,0.0
2014-03-29,gpm2,2.805
2014-03-29,gpm3,5.815
2014-03-29,gpm4,0.57
2014-03-29,gpm5,4.315
2014-03-29,gpm6,9.03
2014-03-30,gpm1,5.165
2014-03-30,gpm2,13.105
2014-03-30,gpm3,11.69
2014-03-30,gpm4,12.115
2014-03-30,gpm5,15.22
2014-03-30,gpm6,13.62
2014-03-31,gpm1,21.085
2014-03-31,gpm2,11.165
2014-03-31,gpm3,12.775
2014-03-31,gpm4,11.76
2014-03-31,gpm5,7.495
2014-03-31,gpm6,9.64
2014-04-01,gpm1,4.965
2014-04-01,gpm2,1.785
2014-04-01,gpm3,1.67
2014-04-01,gpm4,2.21
2014-04-01,gpm5,1.155
2014-04-01,gpm6,1.135
2014-04-02,gpm1,6.865
2014-04-02,gpm2,3.45
2014-04-02,gpm3,2.24
2014-04-02,gpm4,5.175
2014-04-02,gpm5,4.215
2014-04-02,gpm6,4.085
2014-04-03,gpm1,2.555
2014-04-03,gpm2,3.22
2014-04-03,gpm3,2.7
2014-04-03,gpm4,6.22
2014-04-03,gpm5,6.705
2014-04-03,gpm6,6.11
2014-04-04,gpm1,18.67
2014-04-04,gpm2,10.725
2014-04-04,gpm3,10.845
2014-04-04,gpm4,32.905
2014-04-04,gpm5,23.215
2014-04-04,gpm6,12.265
2014-04-05,gpm1,13.345
2014-04-05,gpm2,21.285
2014-04-05,gpm3,23.475
2014-04-05,gpm4,8.47
2014-04-05,gpm5,10.37
2014-04-05,gpm6,13.75
2014-04-06,gpm1,0.0
2014-04-06,gpm2,0.19
2014-04-06,gpm3,0.165
2014-04-06,gpm4,1.215
2014-04-06,gpm5,3.345
2014-04-06,gpm6,0.15
2014-04-07,gpm1,0.11
2014-04-07,gpm2,0.37
2014-04-07,gpm3,0.035
2014-04-07,gpm4,0.215
2014-04-07,gpm5,0.41
2014-04-07,gpm6,1.765
2014-04-08,gpm1,0.14
2014-04-08,gpm2,1.665
2014-04-08,gpm3,9.16
2014-04-08,gpm4,0.03
2014-04-08,gpm5,0.29
2014-04-08,gpm6,1.26
2014-04-09,gpm1,0.72
2014-04-09,gpm2,0.06
2014-04-09,gpm3,0.445
2014-04-09,gpm4,0.925
2014-04-09,gpm5,3.765
2014-04-09,gpm6,2.515
2014-04-10,gpm1,1.22
2014-04-10,gpm2,3.26
2014-04-10,gpm3,2.125
2014-04-10,gpm4,3.065
2014-04-10,gpm5,3.49
2014-04-10,gpm6,2.54
2014-04-11,gpm1,2.625
2014-04-11,gpm2,6.98
2014-04-11,gpm3,8.14
2014-04-11,gpm4,5.085
2014-04-11,gpm5,8.12
2014-04-11,gpm6,7.385
2014-04-12,gpm1,4.48
2014-04-12,gpm2,0.51
2014-04-12,gpm3,5.54
2014-04-12,gpm4,5.69
2014-04-12,gpm5,3.565
2014-04-12,gpm6,4.47
2014-04-13,gpm1,5.15
2014-04-13,gpm2,3.135
2014-04-13,gpm3,2.04
2014-04-13,gpm4,5.53
2014-04-13,gpm5,5.385
2014-04-13,gpm6,3.895
2014-04-14,gpm1,5.15
2014-04-14,gpm2,4.965
2014-04-14,gpm3,4.545
2014-04-14,gpm4,5.665
2014-04-14,gpm5,3.395
2014-04-14,gpm6,14.66
2014-04-15,gpm1,8.49
2014-04-15,gpm2,8.645
2014-04-15,gpm3,4.515
2014-04-15,gpm4,5.405
2014-04-15,gpm5,3.51
2014-04-15,gpm6,4.465
2014-04-16,gpm1,0.08
2014-04-16,gpm2,0.15
2014-04-16,gpm3,0.0
2014-04-16,gpm4,1.435
2014-04-16,gpm5,0.105
2014-04-16,gpm6,0.33
2014-04-17,gpm1,6.945
2014-04-17,gpm2,12.835
2014-04-17,gpm3,1.375
2014-04-17,gpm4,9.27
2014-04-17,gpm5,23.63
2014-04-17,gpm6,0.305
2014-04-18,gpm1,1.745
2014-04-18,gpm2,9.48
2014-04-18,gpm3,1.21
2014-04-18,gpm4,0.005
2014-04-18,gpm5,3.85
2014-04-18,gpm6,8.665
2014-04-19,gpm1,0.32
2014-04-19,gpm2,3.79
2014-04-19,gpm3,11.17
2014-04-19,gpm4,1.615
2014-04-19,gpm5,3.34
2014-04-19,gpm6,0.065
2014-04-20,gpm1,0.87
2014-04-20,gpm2,1.165
2014-04-20,gpm3,0.07
2014-04-20,gpm4,0.79
2014-04-20,gpm5,1.25
2014-04-20,gpm6,0.355
2014-04-21,gpm1,1.215
2014-04-21,gpm2,0.985
2014-04-21,gpm3,0.045
2014-04-21,gpm4,0.04
2014-04-21,gpm5,0.59
2014-04-21,gpm6,0.295
2014-04-22,gpm1,1.605
2014-04-22,gpm2,1.285
2014-04-22,gpm3,0.495
2014-04-22,gpm4,0.57
2014-04-22,gpm5,0.415
2014-04-22,gpm6,1.27
2014-04-23,gpm1,0.0
2014-04-23,gpm2,0.05
2014-04-23,gpm3,0.165
2014-04-23,gpm4,0.0
2014-04-23,gpm5,0.0
2014-04-23,gpm6,0.005
2014-04-24,gpm1,0.57
2014-04-24,gpm2,1.2
2014-04-24,gpm3,2.375
2014-04-24,gpm4,0.12
2014-04-24,gpm5,0.85
2014-04-24,gpm6,1.48
2014-04-25,gpm1,4.29
2014-04-25,gpm2,5.325
2014-04-25,gpm3,0.0
2014-04-25,gpm4,0.525
2014-04-25,gpm5,0.41
2014-04-25,gpm6,0.045
2014-04-26,gpm1,1.55
2014-04-26,gpm2,0.49
2014-04-26,gpm3,0.525
2014-04-26,gpm4,0.4
2014-04-26,gpm5,0.915
2014-04-26,gpm6,0.0
2014-04-27,gpm1,3.685
2014-04-27,gpm2,2.465
2014-04-27,gpm3,0.745
2014-04-27,gpm4,4.325
2014-04-27,gpm5,1.015
2014-04-27,gpm6,1.365
2014-04-28,gpm1,1.64
2014-04-28,gpm2,1.6
2014-04-28,gpm3,1.435
2014-04-28,gpm4,2.335
2014-04-28,gpm5,3.315
2014-04-28,gpm6,2.755
2014-04-29,gpm1,1.89
2014-04-29,gpm2,1.355
2014-04-29,gpm3,1.385
2014-04-29,gpm4,1.0
2014-04-29,gpm5,0.825
2014-04-29,gpm6,1.285
2014-04-30,gpm1,1.195
2014-04-30,gpm2,0.12
2014-04-30,gpm3,0.375
2014-04-30,gpm4,0.575
2014-04-30,gpm5,0.31
2014-04-30,gpm6,0.115
2014-05-01,gpm1,1.47
2014-05-01,gpm2,0.435
2014-05-01,gpm3,0.43
2014-05-01,gpm4,2.465
2014-05-01,gpm5,2.765
2014-05-01,gpm6,1.39
2014-05-02,gpm1,1.09
2014-05-02,gpm2,3.27
2014-05-02,gpm3,0.97
2014-05-02,gpm4,1.76
2014-05-02,gpm5,0.64
2014-05-02,gpm6,0.365
2014-05-03,gpm1,3.825
2014-05-03,gpm2,1.92
2014-05-03,gpm3,2.7
2014-05-03,gpm4,5.805
2014-05-03,gpm5,4.55
2014-05-03,gpm6,4.025
2014-05-04,gpm1,1.025
2014-05-04,gpm2,0.655
2014-05-04,gpm3,0.46
2014-05-04,gpm4,1.77
2014-05-04,gpm5,0.955
2014-05-04,gpm6,0.41
2014-05-05,gpm1,2.685
2014-05-05,gpm2,3.11
2014-05-05,gpm3,2.81
2014-05-05,gpm4,2.45
2014-05-05,gpm5,1.995
2014-05-05,gpm6,1.175
2014-05-06,gpm1,3.27
2014-05-06,gpm2,2.825
2014-05-06,gpm3,2.705
2014-05-06,gpm4,1.51
2014-05-06,gpm5,2.225
2014-05-06,gpm6,1.045
2014-05-07,gpm1,11.77
2014-05-07,gpm2,17.73
2014-05-07,gpm3,16.01
2014-05-07,gpm4,5.63
2014-05-07,gpm5,6.6
2014-05-07,gpm6,5.82
2014-05-08,gpm1,4.445
2014-05-08,gpm2,2.46
2014-05-08,gpm3,3.365
2014-05-08,gpm4,2.61
2014-05-08,gpm5,2.8
2014-05-08,gpm6,2.495
2014-05-09,gpm1,11.945
2014-05-09,gpm2,4.875
2014-05-09,gpm3,9.705
2014-05-09,gpm4,23.6
2014-05-09,gpm5,4.155
2014-05-09,gpm6,9.815
2014-05-10,gpm1,0.99
2014-05-10,gpm2,0.425
2014-05-10,gpm3,0.175
2014-05-10,gpm4,0.945
2014-05-10,gpm5,0.295
2014-05-10,gpm6,0.06
2014-05-11,gpm1,10.38
2014-05-11,gpm2,4.46
2014-05-11,gpm3,6.53
2014-05-11,gpm4,11.99
2014-05-11,gpm5,8.75
2014-05-11,gpm6,35.045
2014-05-12,gpm1,6.455
2014-05-12,gpm2,4.235
2014-05-12,gpm3,3.165
2014-05-12,gpm4,9.385
2014-05-12,gpm5,8.665
2014-05-12,gpm6,1.5
2014-05-13,gpm1,0.08
2014-05-13,gpm2,2.535
2014-05-13,gpm3,0.315
2014-05-13,gpm4,0.81
2014-05-13,gpm5,0.675
2014-05-13,gpm6,0.13
2014-05-14,gpm1,3.435
2014-05-14,gpm2,4.81
2014-05-14,gpm3,3.425
2014-05-14,gpm4,4.515
2014-05-14,gpm5,4.775
2014-05-14,gpm6,4.45
2014-05-15,gpm1,15.27
2014-05-15,gpm2,20.91
2014-05-15,gpm3,26.705
2014-05-15,gpm4,16.305
2014-05-15,gpm5,17.0
2014-05-15,gpm6,20.995
2014-05-16,gpm1,6.12
2014-05-16,gpm2,7.66
2014-05-16,gpm3,43.015
2014-05-16,gpm4,7.19
2014-05-16,gpm5,9.735
2014-05-16,gpm6,28.57
2014-05-17,gpm1,19.45
2014-05-17,gpm2,12.065
2014-05-17,gpm3,15.84
2014-05-17,gpm4,13.935
2014-05-17,gpm5,22.365
2014-05-17,gpm6,21.675
2014-05-18,gpm1,1.245
2014-05-18,gpm2,0.945
2014-05-18,gpm3,0.975
2014-05-18,gpm4,2.515
2014-05-18,gpm5,1.415
2014-05-18,gpm6,1.28
2014-05-19,gpm1,7.05
2014-05-19,gpm2,8.38
2014-05-19,gpm3,7.015
2014-05-19,gpm4,4.875
2014-05-19,gpm5,5.055
2014-05-19,gpm6,4.09
2014-05-20,gpm1,4.06
2014-05-20,gpm2,4.5
2014-05-20,gpm3,4.315
2014-05-20,gpm4,3.69
2014-05-20,gpm5,4.395
2014-05-20,gpm6,3.675
2014-05-21,gpm1,3.86
2014-05-21,gpm2,4.76
2014-05-21,gpm3,1.74
2014-05-21,gpm4,5.57
2014-05-21,gpm5,2.895
2014-05-21,gpm6,0.91
2014-05-22,gpm1,10.875
2014-05-22,gpm2,19.845
2014-05-22,gpm3,7.97
2014-05-22,gpm4,7.535
2014-05-22,gpm5,5.37
2014-05-22,gpm6,3.94
2014-05-23,gpm1,1.27
2014-05-23,gpm2,1.04
2014-05-23,gpm3,0.195
2014-05-23,gpm4,1.485
2014-05-23,gpm5,0.595
2014-05-23,gpm6,0.13
2014-05-24,gpm1,28.95
2014-05-24,gpm2,11.335
2014-05-24,gpm3,5.745
2014-05-24,gpm4,23.585
2014-05-24,gpm5,11.83
2014-05-24,gpm6,9.255
2014-05-25,gpm1,0.07
2014-05-25,gpm2,0.0
2014-05-25,gpm3,0.0
2014-05-25,gpm4,0.415
2014-05-25,gpm5,0.025
2014-05-25,gpm6,0.02
2014-05-26,gpm1,10.825
2014-05-26,gpm2,7.91
2014-05-26,gpm3,3.155
2014-05-26,gpm4,7.38
2014-05-26,gpm5,6.55
2014-05-26,gpm6,2.26
2014-05-27,gpm1,0.29
2014-05-27,gpm2,0.26
2014-05-27,gpm3,0.385
2014-05-27,gpm4,2.59
2014-05-27,gpm5,0.6
2014-05-27,gpm6,1.34
2014-05-28,gpm1,4.87
2014-05-28,gpm2,2.39
2014-05-28,gpm3,2.28
2014-05-28,gpm4,4.35
2014-05-28,gpm5,6.32
2014-05-28,gpm6,3.725
2014-05-29,gpm1,1.465
2014-05-29,gpm2,3.895
2014-05-29,gpm3,4.475
2014-05-29,gpm4,1.7
2014-05-29,gpm5,8.74
2014-05-29,gpm6,5.145
2014-05-30,gpm1,1.1
2014-05-30,gpm2,1.155
2014-05-30,gpm3,3.135
2014-05-30,gpm4,1.69
2014-05-30,gpm5,5.875
2014-05-30,gpm6,3.855
2014-05-31,gpm1,3.215
2014-05-31,gpm2,5.415
2014-05-31,gpm3,6.23
2014-05-31,gpm4,2.415
2014-05-31,gpm5,13.59
2014-05-31,gpm6,4.385
2014-06-01,gpm1,11.22
2014-06-01,gpm2,13.56
2014-06-01,gpm3,13.615
2014-06-01,gpm4,11.025
2014-06-01,gpm5,18.47
2014-06-01,gpm6,25.4
2014-06-02,gpm1,11.355
2014-06-02,gpm2,9.71
2014-06-02,gpm3,7.01
2014-06-02,gpm4,6.865
2014-06-02,gpm5,18.43
2014-06-02,gpm6,13.5
2014-06-03,gpm1,5.005
2014-06-03,gpm2,15.335
2014-06-03,gpm3,16.48
2014-06-03,gpm4,9.835
2014-06-03,gpm5,5.65
2014-06-03,gpm6,3.515
2014-06-04,gpm1,14.04
2014-06-04,gpm2,15.15
2014-06-04,gpm3,27.345
2014-06-04,gpm4,12.725
2014-06-04,gpm5,24.295
2014-06-04,gpm6,22.7
2014-06-05,gpm1,2.385
2014-06-05,gpm2,4.69
2014-06-05,gpm3,3.48
2014-06-05,gpm4,2.64
2014-06-05,gpm5,4.08
2014-06-05,gpm6,2.99
2014-06-06,gpm1,2.875
2014-06-06,gpm2,0.445
2014-06-06,gpm3,0.0
2014-06-06,gpm4,3.895
2014-06-06,gpm5,2.705
2014-06-06,gpm6,0.035
2014-06-07,gpm1,0.0
2014-06-07,gpm2,0.0
2014-06-07,gpm3,0.0
2014-06-07,gpm4,0.0
2014-06-07,gpm5,0.0
2014-06-07,gpm6,0.0
2014-06-08,gpm1,1.17
2014-06-08,gpm2,0.755
2014-06-08,gpm3,0.705
2014-06-08,gpm4,0.615
2014-06-08,gpm5,0.795
2014-06-08,gpm6,2.55
2014-06-09,gpm1,0.225
2014-06-09,gpm2,0.49
2014-06-09,gpm3,0.225
2014-06-09,gpm4,1.085
2014-06-09,gpm5,0.51
2014-06-09,gpm6,0.495
2014-06-10,gpm1,0.0
2014-06-10,gpm2,0.0
2014-06-10,gpm3,0.0
2014-06-10,gpm4,0.0
2014-06-10,gpm5,0.0
2014-06-10,gpm6,0.0
2014-06-11,gpm1,0.98
2014-06-11,gpm2,1.31
2014-06-11,gpm3,1.465
2014-06-11,gpm4,0.15
2014-06-11,gpm5,0.225
2014-06-11,gpm6,0.255
2014-06-12,gpm1,9.395
2014-06-12,gpm2,5.165
2014-06-12,gpm3,1.545
2014-06-12,gpm4,9.885
2014-06-12,gpm5,6.855
2014-06-12,gpm6,1.485
2014-06-13,gpm1,0.63
2014-06-13,gpm2,2.065
2014-06-13,gpm3,2.405
2014-06-13,gpm4,2.895
2014-06-13,gpm5,3.385
2014-06-13,gpm6,3.735
2014-06-14,gpm1,2.63
2014-06-14,gpm2,2.815
2014-06-14,gpm3,2.135
2014-06-14,gpm4,4.27
2014-06-14,gpm5,3.14
2014-06-14,gpm6,3.085
2014-06-15,gpm1,1.395
2014-06-15,gpm2,1.115
2014-06-15,gpm3,0.575
2014-06-15,gpm4,0.505
2014-06-15,gpm5,0.55
2014-06-15,gpm6,0.56
2014-06-16,gpm1,1.785
2014-06-16,gpm2,0.53
2014-06-16,gpm3,0.02
2014-06-16,gpm4,3.765
2014-06-16,gpm5,1.635
2014-06-16,gpm6,0.435
2014-06-17,gpm1,0.015
2014-06-17,gpm2,0.52
2014-06-17,gpm3,0.41
2014-06-17,gpm4,1.265
2014-06-17,gpm5,1.455
2014-06-17,gpm6,1.315
2014-06-18,gpm1,0.0
2014-06-18,gpm2,0.0
2014-06-18,gpm3,0.0
2014-06-18,gpm4,1.735
2014-06-18,gpm5,3.24
2014-06-18,gpm6,0.0
2014-06-19,gpm1,0.055
2014-06-19,gpm2,0.0
2014-06-19,gpm3,0.0
2014-06-19,gpm4,0.18
2014-06-19,gpm5,0.615
2014-06-19,gpm6,0.1
2014-06-20,gpm1,0.0
2014-06-20,gpm2,0.46
2014-06-20,gpm3,0.0
2014-06-20,gpm4,1.035
2014-06-20,gpm5,2.24
2014-06-20,gpm6,0.0
2014-06-21,gpm1,1.105
2014-06-21,gpm2,0.165
2014-06-21,gpm3,0.01
2014-06-21,gpm4,0.0
2014-06-21,gpm5,0.0
2014-06-21,gpm6,0.0
2014-06-22,gpm1,0.055
2014-06-22,gpm2,0.015
2014-06-22,gpm3,0.02
2014-06-22,gpm4,0.17
2014-06-22,gpm5,0.295
2014-06-22,gpm6,0.22
2014-06-23,gpm1,1.285
2014-06-23,gpm2,0.535
2014-06-23,gpm3,0.135
2014-06-23,gpm4,1.215
2014-06-23,gpm5,0.15
2014-06-23,gpm6,0.0
2014-06-24,gpm1,0.0
2014-06-24,gpm2,0.0
2014-06-24,gpm3,0.0
2014-06-24,gpm4,0.295
2014-06-24,gpm5,0.105
2014-06-24,gpm6,0.01
2014-06-25,gpm1,0.0
2014-06-25,gpm2,0.0
2014-06-25,gpm3,0.0
2014-06-25,gpm4,0.51
2014-06-25,gpm5,0.0
2014-06-25,gpm6,0.0
2014-06-26,gpm1,5.375
2014-06-26,gpm2,5.245
2014-06-26,gpm3,5.8
2014-06-26,gpm4,5.305
2014-06-26,gpm5,3.96
2014-06-26,gpm6,3.9
2014-06-27,gpm1,2.805
2014-06-27,gpm2,1.605
2014-06-27,gpm3,1.82
2014-06-27,gpm4,2.325
2014-06-27,gpm5,1.05
2014-06-27,gpm6,0.565
2014-06-28,gpm1,1.085
2014-06-28,gpm2,0.845
2014-06-28,gpm3,0.3
2014-06-28,gpm4,2.185
2014-06-28,gpm5,1.475
2014-06-28,gpm6,0.21
2014-06-29,gpm1,6.61
2014-06-29,gpm2,7.715
2014-06-29,gpm3,6.67
2014-06-29,gpm4,5.44
2014-06-29,gpm5,5.185
2014-06-29,gpm6,5.155
2014-06-30,gpm1,1.785
2014-06-30,gpm2,0.015
2014-06-30,gpm3,0.0
2014-06-30,gpm4,0.555
2014-06-30,gpm5,0.0
2014-06-30,gpm6,0.0
2014-07-01,gpm1,0.375
2014-07-01,gpm2,0.385
2014-07-01,gpm3,0.095
2014-07-01,gpm4,0.055
2014-07-01,gpm5,0.485
2014-07-01,gpm6,0.135
2014-07-02,gpm1,0.25
2014-07-02,gpm2,0.035
2014-07-02,gpm3,0.675
2014-07-02,gpm4,0.0
2014-07-02,gpm5,3.405
2014-07-02,gpm6,4.925
2014-07-03,gpm1,1.125
2014-07-03,gpm2,1.145
2014-07-03,gpm3,2.83
2014-07-03,gpm4,0.0
2014-07-03,gpm5,1.19
2014-07-03,gpm6,0.705
2014-07-04,gpm1,16.765
2014-07-04,gpm2,18.325
2014-07-04,gpm3,27.575
2014-07-04,gpm4,17.495
2014-07-04,gpm5,21.13
2014-07-04,gpm6,28.405
2014-07-05,gpm1,3.06
2014-07-05,gpm2,3.025
2014-07-05,gpm3,1.845
2014-07-05,gpm4,3.31
2014-07-05,gpm5,3.17
2014-07-05,gpm6,1.86
2014-07-06,gpm1,11.79
2014-07-06,gpm2,14.675
2014-07-06,gpm3,10.46
2014-07-06,gpm4,8.785
2014-07-06,gpm5,10.055
2014-07-06,gpm6,11.095
2014-07-07,gpm1,1.26
2014-07-07,gpm2,1.59
2014-07-07,gpm3,0.63
2014-07-07,gpm4,0.415
2014-07-07,gpm5,0.205
2014-07-07,gpm6,0.0
2014-07-08,gpm1,1.56
2014-07-08,gpm2,1.5
2014-07-08,gpm3,0.42
2014-07-08,gpm4,5.355
2014-07-08,gpm5,4.54
2014-07-08,gpm6,2.215
2014-07-09,gpm1,2.2
2014-07-09,gpm2,1.13
2014-07-09,gpm3,0.335
2014-07-09,gpm4,2.055
2014-07-09,gpm5,1.27
2014-07-09,gpm6,0.43
2014-07-10,gpm1,1.475
2014-07-10,gpm2,2.925
2014-07-10,gpm3,4.745
2014-07-10,gpm4,2.105
2014-07-10,gpm5,2.88
2014-07-10,gpm6,2.23
2014-07-11,gpm1,2.53
2014-07-11,gpm2,1.745
2014-07-11,gpm3,0.805
2014-07-11,gpm4,5.205
2014-07-11,gpm5,1.225
2014-07-11,gpm6,1.11
2014-07-12,gpm1,0.89
2014-07-12,gpm2,0.36
2014-07-12,gpm3,0.0
2014-07-12,gpm4,2.71
2014-07-12,gpm5,1.04
2014-07-12,gpm6,0.0
2014-07-13,gpm1,0.675
2014-07-13,gpm2,0.13
2014-07-13,gpm3,0.0
2014-07-13,gpm4,1.955
2014-07-13,gpm5,0.2
2014-07-13,gpm6,0.0
2014-07-14,gpm1,0.735
2014-07-14,gpm2,1.105
2014-07-14,gpm3,0.695
2014-07-14,gpm4,1.665
2014-07-14,gpm5,1.66
2014-07-14,gpm6,1.375
2014-07-15,gpm1,1.845
2014-07-15,gpm2,1.695
2014-07-15,gpm3,0.85
2014-07-15,gpm4,2.67
2014-07-15,gpm5,1.28
2014-07-15,gpm6,0.815
2014-07-16,gpm1,1.515
2014-07-16,gpm2,0.12
2014-07-16,gpm3,0.0
2014-07-16,gpm4,0.0
2014-07-16,gpm5,0.0
2014-07-16,gpm6,0.0
2014-07-17,gpm1,0.0
2014-07-17,gpm2,0.005
2014-07-17,gpm3,0.0
2014-07-17,gpm4,0.015
2014-07-17,gpm5,0.09
2014-07-17,gpm6,0.135
2014-07-18,gpm1,0.925
2014-07-18,gpm2,0.0
2014-07-18,gpm3,0.0
2014-07-18,gpm4,0.0
2014-07-18,gpm5,0.0
2014-07-18,gpm6,0.0
2014-07-19,gpm1,0.0
2014-07-19,gpm2,0.0
2014-07-19,gpm3,0.0
2014-07-19,gpm4,0.0
2014-07-19,gpm5,0.0
2014-07-19,gpm6,0.0
2014-07-20,gpm1,10.795
2014-07-20,gpm2,0.26
2014-07-20,gpm3,0.0
2014-07-20,gpm4,4.875
2014-07-20,gpm5,1.74
2014-07-20,gpm6,0.185
2014-07-21,gpm1,0.25
2014-07-21,gpm2,0.0
2014-07-21,gpm3,0.0
2014-07-21,gpm4,0.765
2014-07-21,gpm5,0.0
2014-07-21,gpm6,0.0
2014-07-22,gpm1,0.29
2014-07-22,gpm2,1.25
2014-07-22,gpm3,0.0
2014-07-22,gpm4,0.035
2014-07-22,gpm5,0.025
2014-07-22,gpm6,0.0
2014-07-23,gpm1,0.09
2014-07-23,gpm2,0.045
2014-07-23,gpm3,0.005
2014-07-23,gpm4,1.105
2014-07-23,gpm5,0.4
2014-07-23,gpm6,0.01
2014-07-24,gpm1,1.185
2014-07-24,gpm2,1.45
2014-07-24,gpm3,1.675
2014-07-24,gpm4,1.075
2014-07-24,gpm5,1.14
2014-07-24,gpm6,0.625
2014-07-25,gpm1,8.505
2014-07-25,gpm2,17.205
2014-07-25,gpm3,8.61
2014-07-25,gpm4,6.5
2014-07-25,gpm5,10.4
2014-07-25,gpm6,13.355
2014-07-26,gpm1,31.985
2014-07-26,gpm2,36.935
2014-07-26,gpm3,39.44
2014-07-26,gpm4,35.505
2014-07-26,gpm5,39.23
2014-07-26,gpm6,40.37
2014-07-27,gpm1,5.945
2014-07-27,gpm2,6.055
2014-07-27,gpm3,3.62
2014-07-27,gpm4,4.16
2014-07-27,gpm5,2.63
2014-07-27,gpm6,0.205
2014-07-28,gpm1,1.305
2014-07-28,gpm2,0.23
2014-07-28,gpm3,0.0
2014-07-28,gpm4,3.23
2014-07-28,gpm5,1.695
2014-07-28,gpm6,1.11
2014-07-29,gpm1,0.93
2014-07-29,gpm2,0.745
2014-07-29,gpm3,0.345
2014-07-29,gpm4,2.035
2014-07-29,gpm5,1.06
2014-07-29,gpm6,0.655
2014-07-30,gpm1,2.425
2014-07-30,gpm2,4.39
2014-07-30,gpm3,3.92
2014-07-30,gpm4,0.24
2014-07-30,gpm5,0.185
2014-07-30,gpm6,0.54
2014-07-31,gpm1,2.935
2014-07-31,gpm2,4.86
2014-07-31,gpm3,5.245
2014-07-31,gpm4,3.475
2014-07-31,gpm5,4.56
2014-07-31,gpm6,2.345
2014-08-01,gpm1,5.365
2014-08-01,gpm2,0.335
2014-08-01,gpm3,0.285
2014-08-01,gpm4,2.81
2014-08-01,gpm5,0.64
2014-08-01,gpm6,0.435
2014-08-02,gpm1,0.655
2014-08-02,gpm2,2.06
2014-08-02,gpm3,1.32
2014-08-02,gpm4,1.2
2014-08-02,gpm5,1.675
2014-08-02,gpm6,1.44
2014-08-03,gpm1,5.2
2014-08-03,gpm2,2.11
2014-08-03,gpm3,1.86
2014-08-03,gpm4,4.145
2014-08-03,gpm5,1.04
2014-08-03,gpm6,0.49
2014-08-04,gpm1,7.9
2014-08-04,gpm2,10.67
2014-08-04,gpm3,9.615
2014-08-04,gpm4,5.1
2014-08-04,gpm5,5.985
2014-08-04,gpm6,16.525
2014-08-05,gpm1,8.62
2014-08-05,gpm2,7.365
2014-08-05,gpm3,17.82
2014-08-05,gpm4,8.15
2014-08-05,gpm5,9.885
2014-08-05,gpm6,17.71
2014-08-06,gpm1,5.26
2014-08-06,gpm2,4.29
2014-08-06,gpm3,3.18
2014-08-06,gpm4,8.825
2014-08-06,gpm5,8.095
2014-08-06,gpm6,6.265
2014-08-07,gpm1,5.71
2014-08-07,gpm2,6.385
2014-08-07,gpm3,6.42
2014-08-07,gpm4,6.475
2014-08-07,gpm5,4.87
2014-08-07,gpm6,4.855
2014-08-08,gpm1,2.34
2014-08-08,gpm2,0.45
2014-08-08,gpm3,0.615
2014-08-08,gpm4,0.23
2014-08-08,gpm5,0.27
2014-08-08,gpm6,0.3
2014-08-09,gpm1,14.92
2014-08-09,gpm2,20.935
2014-08-09,gpm3,2.905
2014-08-09,gpm4,29.375
2014-08-09,gpm5,8.27
2014-08-09,gpm6,3.69
2014-08-10,gpm1,10.495
2014-08-10,gpm2,5.655
2014-08-10,gpm3,12.645
2014-08-10,gpm4,1.165
2014-08-10,gpm5,9.545
2014-08-10,gpm6,4.52
2014-08-11,gpm1,1.055
2014-08-11,gpm2,1.58
2014-08-11,gpm3,0.94
2014-08-11,gpm4,0.345
2014-08-11,gpm5,0.875
2014-08-11,gpm6,0.235
2014-08-12,gpm1,9.79
2014-08-12,gpm2,15.945
2014-08-12,gpm3,12.2
2014-08-12,gpm4,17.375
2014-08-12,gpm5,29.73
2014-08-12,gpm6,27.765
2014-08-13,gpm1,4.07
2014-08-13,gpm2,4.085
2014-08-13,gpm3,4.31
2014-08-13,gpm4,5.775
2014-08-13,gpm5,1.705
2014-08-13,gpm6,3.385
2014-08-14,gpm1,18.09
2014-08-14,gpm2,13.04
2014-08-14,gpm3,4.095
2014-08-14,gpm4,32.87
2014-08-14,gpm5,35.72
2014-08-14,gpm6,24.585
2014-08-15,gpm1,14.745
2014-08-15,gpm2,10.615
2014-08-15,gpm3,5.735
2014-08-15,gpm4,14.735
2014-08-15,gpm5,9.365
2014-08-15,gpm6,3.75
2014-08-16,gpm1,27.9
2014-08-16,gpm2,30.13
2014-08-16,gpm3,30.415
2014-08-16,gpm4,12.945
2014-08-16,gpm5,14.31
2014-08-16,gpm6,18.42
2014-08-17,gpm1,21.68
2014-08-17,gpm2,26.305
2014-08-17,gpm3,14.09
2014-08-17,gpm4,23.505
2014-08-17,gpm5,23.68
2014-08-17,gpm6,15.76
2014-08-18,gpm1,18.515
2014-08-18,gpm2,19.145
2014-08-18,gpm3,28.11
2014-08-18,gpm4,14.685
2014-08-18,gpm5,17.875
2014-08-18,gpm6,19.725
2014-08-19,gpm1,6.755
2014-08-19,gpm2,4.98
2014-08-19,gpm3,3.82
2014-08-19,gpm4,6.475
2014-08-19,gpm5,2.28
2014-08-19,gpm6,2.005
2014-08-20,gpm1,2.585
2014-08-20,gpm2,3.99
2014-08-20,gpm3,3.535
2014-08-20,gpm4,10.805
